EntryID|EmployeeID|Date|ServiceCallID|ProjectID|Category|RegularHours|OvertimeHours|TotalHours|Notes
13832|48|2021-11-30|None|749|Installation|6.3|0|6.3|
13833|80|2021-02-11|None|233|Testing|4.9|0|4.9|
13834|167|2023-04-29|None|782|Testing|7.6|0|7.6|
13835|92|2022-09-23|None|None|Sales Support|2.0|0|2.0|
13836|7|2022-01-02|None|957|Project Management Task|2.0|0|2.0|
13837|118|2023-12-29|None|231|Installation|7.3|0|7.3|
13838|59|2022-09-23|None|651|Documentation|0.9|0|0.9|
13839|1|2021-06-24|None|577|Documentation|1.1|0|1.1|
13840|143|2023-12-15|None|495|Documentation|1.6|0|1.6|
13841|163|2021-10-03|None|726|Wiring|5.3|0|5.3|
13842|19|2021-02-07|None|None|Sales Support|0.7|0|0.7|
13843|72|2022-07-27|None|445|Installation|6.8|0|6.8|
13844|65|2021-11-18|None|93|Wiring|4.8|0|4.8|
13845|122|2022-08-31|None|783|Wiring|3.3|0|3.3|
13846|132|2021-01-06|None|172|Programming|7.3|0|7.3|
13847|117|2022-05-20|None|None|Internal Meeting|1.2|0|1.2|
13848|136|2024-11-28|None|325|Testing|7.2|0|7.2|Parts pickup
13849|19|2022-09-02|None|852|Programming|5.5|0|5.5|
13850|155|2021-07-26|None|545|Project Management Task|3.4|0|3.4|
13851|73|2023-02-03|None|227|Programming|6.5|0|6.5|
13852|47|2022-08-07|None|961|Wiring|4.7|0|4.7|
13853|111|2021-10-30|None|545|Wiring|7.9|0|7.9|
13854|159|2024-11-13|None|568|Installation|4.4|0|4.4|
13855|78|2024-02-07|None|835|Client Training|3.6|0|3.6|
13856|26|2022-06-09|None|578|Wiring|6.5|0|6.5|
13857|14|2021-01-16|None|233|Testing|3.6|0|3.6|
13858|18|2023-04-10|None|666|Testing|5.2|0|5.2|
13859|65|2023-07-22|None|None|Training|0.6|0|0.6|
13860|161|2022-04-11|None|759|Programming|3.3|0|3.3|
13861|159|2021-01-27|None|848|Project Management Task|1.4|0|1.4|
13862|173|2023-08-07|None|501|Testing|5.7|0|5.7|
13863|182|2023-09-23|None|836|Testing|6.6|0|6.6|
13864|98|2024-07-20|None|636|Project Management Task|2.8|0|2.8|
13865|103|2023-03-25|None|846|Project Management Task|3.0|0|3.0|
13866|4|2024-07-01|None|None|Sales Support|1.3|0|1.3|
13867|30|2023-09-07|None|511|Project Management Task|3.8|0|3.8|
13868|62|2022-08-25|None|None|Sales Support|0.6|0|0.6|
13869|192|2024-09-25|None|661|Testing|5.0|0|5.0|
13870|18|2022-12-02|None|451|Client Training|3.5|0|3.5|
13871|42|2022-01-18|None|197|Documentation|2.0|0|2.0|
13872|128|2024-12-17|None|7|Programming|7.5|0|7.5|
13873|80|2023-01-02|None|358|Project Management Task|3.7|0|3.7|
13874|100|2024-02-29|None|1170|Wiring|6.3|0|6.3|
13875|24|2021-04-09|None|352|Installation|3.7|0|3.7|
13876|80|2021-03-22|None|144|Client Training|2.2|0|2.2|
13877|194|2024-12-27|None|1065|Wiring|7.4|0|7.4|
13878|49|2025-03-27|None|1190|Project Management Task|3.0|0|3.0|
13879|155|2024-02-28|None|944|Installation|3.7|0|3.7|
13880|38|2021-06-14|None|960|Programming|6.0|0|6.0|
13881|23|2025-01-26|None|907|Wiring|4.5|0|4.5|
13882|43|2025-01-08|None|None|Admin|1.2|0|1.2|Encountered unexpected issues
13883|4|2021-06-10|None|312|Client Training|1.0|0|1.0|
13884|168|2023-03-19|None|1100|Installation|3.6|0|3.6|
13885|8|2021-04-09|None|879|Documentation|1.8|0|1.8|
13886|113|2022-02-13|None|1056|Testing|5.9|0|5.9|
13887|36|2022-01-15|None|81|Documentation|1.4|0|1.4|
13888|173|2024-01-07|None|None|Shop Work|1.1|0|1.1|
13889|114|2022-08-13|None|171|Testing|3.6|0|3.6|
13890|192|2024-03-23|None|495|Client Training|3.1|0|3.1|
13891|117|2025-03-10|None|731|Installation|4.0|0|4.0|
13892|96|2024-09-09|None|None|Internal Meeting|1.8|0|1.8|
13893|192|2021-09-27|None|1048|Client Training|2.1|0|2.1|System testing OK
13894|176|2025-01-12|None|366|Programming|4.5|0|4.5|
13895|17|2021-05-02|None|411|Project Management Task|2.0|0|2.0|
13896|90|2023-04-28|None|389|Wiring|7.5|0|7.5|Client requested additional work
13897|43|2021-04-09|None|228|Installation|7.1|0|7.1|
13898|91|2021-03-29|None|39|Installation|6.2|0|6.2|
13899|180|2022-04-09|None|619|Documentation|1.9|0|1.9|
13900|153|2021-03-14|None|293|Programming|5.8|0|5.8|
13901|97|2021-11-14|None|107|Wiring|6.5|0|6.5|
13902|98|2024-02-29|None|176|Wiring|4.3|0|4.3|
13903|76|2023-02-03|None|667|Testing|4.5|0|4.5|
13904|156|2021-06-04|None|1077|Client Training|3.6|0|3.6|
13905|100|2024-04-17|None|659|Testing|7.3|0|7.3|
13906|144|2022-06-09|None|None|Travel|1.7|0|1.7|
13907|90|2022-05-31|None|512|Programming|5.6|0|5.6|
13908|102|2022-02-23|None|107|Project Management Task|1.1|0|1.1|Encountered unexpected issues
13909|143|2021-08-07|None|None|Travel|1.5|0|1.5|Parts pickup
13910|165|2021-11-02|None|312|Testing|3.5|0|3.5|
13911|102|2023-06-14|None|148|Testing|7.5|0|7.5|
13912|23|2023-04-15|None|1053|Testing|4.7|0|4.7|
13913|73|2024-05-11|None|513|Client Training|1.2|0|1.2|
13914|157|2023-05-17|None|597|Project Management Task|2.8|0|2.8|
13915|88|2021-12-11|None|75|Documentation|1.8|0|1.8|
13916|118|2022-01-27|None|661|Programming|5.1|0|5.1|
13917|148|2022-10-31|None|536|Testing|5.1|0|5.1|
13918|81|2021-04-02|None|None|Internal Meeting|1.6|0|1.6|
13919|87|2025-01-14|None|None|Travel|1.6|0|1.6|
13920|199|2023-04-20|None|514|Programming|6.7|0|6.7|
13921|83|2024-09-10|None|499|Wiring|4.3|0|4.3|
13922|30|2022-01-19|None|783|Testing|5.3|0|5.3|
13923|160|2023-07-21|None|171|Testing|4.4|0|4.4|Encountered unexpected issues
13924|175|2022-10-25|None|1086|Client Training|3.1|0|3.1|
13925|100|2025-02-12|None|269|Programming|7.0|0|7.0|
13926|40|2022-05-23|None|524|Client Training|3.9|0|3.9|
13927|107|2022-08-01|None|None|Training|0.9|0|0.9|Completed phase ahead of schedule
13928|168|2025-02-22|None|133|Client Training|3.2|0|3.2|
13929|80|2021-06-20|None|345|Project Management Task|2.3|0|2.3|
13930|40|2024-06-02|None|1002|Installation|8|0|8.0|
13931|107|2021-04-03|None|185|Project Management Task|1.3|0|1.3|
13932|166|2021-01-21|None|574|Programming|7.9|0|7.9|
13933|167|2024-08-28|None|490|Client Training|3.7|0|3.7|
13934|89|2023-05-20|None|247|Installation|6.2|0|6.2|
13935|6|2024-10-31|1799|None|Remote Support|1.3|0|1.3|
13936|30|2021-08-21|None|618|Installation|4.6|0|4.6|
13937|180|2022-06-23|None|35|Installation|6.1|0|6.1|Coordination meeting
13938|36|2023-05-04|None|988|Project Management Task|1.9|0|1.9|
13939|194|2025-01-25|1558|None|System Check|1.6|0|1.6|
13940|199|2021-11-28|None|None|Sales Support|1.3|0|1.3|
13941|19|2021-01-18|None|185|Testing|5.1|0|5.1|
13942|138|2024-09-29|None|1145|Installation|6.7|0|6.7|
13943|122|2022-06-20|None|None|Shop Work|1.1|0|1.1|
13944|6|2024-10-01|None|493|Project Management Task|3.4|0|3.4|
13945|62|2022-07-10|None|964|Project Management Task|2.4|0|2.4|
13946|115|2025-02-21|None|None|Sales Support|1.8|0|1.8|
13947|173|2023-04-16|None|661|Wiring|4.4|0|4.4|
13948|34|2023-11-19|None|88|Programming|4.5|0|4.5|
13949|74|2023-06-02|None|621|Testing|3.3|0|3.3|
13950|176|2022-03-02|None|853|Project Management Task|1.7|0|1.7|
13951|119|2023-09-06|None|39|Testing|3.3|0|3.3|
13952|59|2023-08-30|None|135|Documentation|1.7|0|1.7|
13953|168|2025-02-15|None|1190|Wiring|5.0|0|5.0|Encountered unexpected issues
13954|6|2024-06-03|None|228|Programming|3.3|0|3.3|
13955|34|2022-07-02|None|130|Wiring|3.7|0|3.7|
13956|136|2024-12-12|None|444|Installation|3.9|0|3.9|
13957|166|2022-02-13|None|434|Project Management Task|3.1|0|3.1|
13958|95|2021-08-20|None|624|Testing|6.3|0|6.3|
13959|11|2022-10-02|None|None|Internal Meeting|1.2|0|1.2|
13960|27|2021-05-27|None|256|Programming|5.5|0|5.5|
13961|166|2022-04-06|None|218|Installation|4.4|0|4.4|Coordination meeting
13962|60|2024-06-15|None|766|Programming|3.4|0|3.4|
13963|83|2023-03-06|None|383|Project Management Task|2.4|0|2.4|
13964|144|2023-02-24|None|242|Documentation|0.7|0|0.7|
13965|155|2022-04-05|None|629|Wiring|7.7|0|7.7|
13966|181|2024-12-31|None|1100|Programming|4.0|0|4.0|
13967|46|2023-09-08|None|1091|Wiring|3.7|0|3.7|
13968|93|2021-01-05|None|None|Shop Work|1.4|0|1.4|
13969|138|2021-06-16|None|352|Project Management Task|1.0|0|1.0|
13970|104|2022-09-30|None|894|Project Management Task|2.1|0|2.1|
13971|200|2025-01-07|None|None|Internal Meeting|0.8|0|0.8|
13972|59|2023-08-14|None|1074|Testing|5.0|0|5.0|
13973|73|2024-06-21|None|608|Client Training|3.7|0|3.7|
13974|24|2024-09-10|None|939|Project Management Task|4.0|0|4.0|
13975|161|2024-05-23|None|959|Installation|4.5|0|4.5|
13976|87|2022-03-07|None|937|Wiring|5.8|0|5.8|
13977|81|2023-08-02|235|None|Remote Support|0.6|0|0.6|
13978|170|2022-07-22|None|907|Project Management Task|1.6|0|1.6|Completed phase ahead of schedule
13979|83|2022-06-02|None|None|Sales Support|1.8|0|1.8|
13980|14|2021-07-28|None|649|Installation|7.4|0|7.4|Parts pickup
13981|10|2022-02-25|None|834|Documentation|2.0|0|2.0|
13982|182|2023-06-23|None|671|Client Training|1.3|0|1.3|
13983|115|2023-06-05|None|512|Documentation|2.0|0|2.0|
13984|78|2021-06-09|None|None|Travel|0.8|0|0.8|
13985|2|2022-02-04|None|24|Wiring|4.1|0|4.1|
13986|126|2023-11-07|None|None|Internal Meeting|1.8|0|1.8|
13987|138|2022-01-06|None|934|Programming|4.3|0|4.3|
13988|113|2024-02-01|None|1120|Programming|7.8|0|7.8|
13989|138|2024-12-09|None|718|Programming|7.1|0|7.1|
13990|138|2024-06-08|None|989|Documentation|1.0|0|1.0|
13991|117|2023-10-05|None|88|Client Training|2.1|0|2.1|
13992|103|2022-04-19|None|227|Programming|5.3|0|5.3|
13993|44|2025-04-05|None|None|Admin|1.8|0|1.8|
13994|165|2022-06-04|None|626|Project Management Task|2.1|0|2.1|
13995|180|2024-07-08|None|969|Wiring|4.9|0|4.9|
13996|17|2023-08-29|None|526|Documentation|1.5|0|1.5|
13997|113|2021-11-21|None|5|Project Management Task|2.9|0|2.9|
13998|175|2021-11-11|None|544|Documentation|1.2|0|1.2|
13999|81|2022-08-08|None|469|Project Management Task|1.5|0|1.5|
14000|145|2023-06-10|None|24|Project Management Task|1.0|0|1.0|
14001|1|2021-03-29|None|262|Documentation|1.9|0|1.9|
14002|19|2023-05-01|None|14|Client Training|1.8|0|1.8|
14003|85|2021-06-12|None|786|Programming|5.5|0|5.5|
14004|159|2021-02-12|None|144|Client Training|1.4|0|1.4|
14005|101|2023-04-21|None|1053|Documentation|1.1|0|1.1|
14006|53|2021-08-29|None|497|Installation|4.7|0|4.7|
14007|137|2021-01-18|None|574|Wiring|4.3|0|4.3|
14008|99|2023-03-17|None|None|Internal Meeting|1.7|0|1.7|
14009|111|2021-02-23|None|599|Programming|6.8|0|6.8|Coordination meeting
14010|87|2025-01-02|None|1185|Documentation|1.7|0|1.7|
14011|187|2022-02-18|None|392|Documentation|1.5|0|1.5|
14012|173|2022-09-14|None|636|Documentation|1.9|0|1.9|
14013|67|2021-08-03|None|147|Wiring|5.4|0|5.4|
14014|98|2023-12-22|None|None|Training|1.6|0|1.6|
14015|187|2023-10-23|None|None|Admin|1.2|0|1.2|Completed phase ahead of schedule
14016|94|2024-11-13|None|68|Testing|4.9|0|4.9|
14017|38|2024-05-19|None|501|Project Management Task|4.0|0|4.0|
14018|114|2021-10-11|None|None|Admin|1.9|0|1.9|
14019|174|2022-12-24|None|766|Testing|6.8|0|6.8|
14020|155|2021-09-29|None|95|Installation|6.5|0|6.5|
14021|113|2023-10-02|None|976|Testing|6.9|0|6.9|
14022|80|2021-03-28|None|82|Installation|4.3|0|4.3|
14023|73|2023-09-16|None|1176|Client Training|3.8|0|3.8|
14024|132|2023-09-13|None|24|Installation|7.2|0|7.2|
14025|175|2024-05-23|None|76|Wiring|6.0|0|6.0|Completed phase ahead of schedule
14026|5|2023-02-02|None|765|Installation|5.7|0|5.7|
14027|163|2023-03-25|None|965|Programming|5.6|0|5.6|
14028|65|2022-11-03|None|None|Travel|1.6|0|1.6|
14029|178|2023-01-18|None|233|Client Training|1.6|0|1.6|
14030|119|2023-02-27|None|5|Documentation|1.0|0|1.0|
14031|47|2024-01-25|None|None|Sales Support|0.6|0|0.6|
14032|180|2024-04-30|None|619|Installation|3.3|0|3.3|
14033|23|2023-09-15|None|902|Wiring|4.9|0|4.9|
14034|85|2021-07-19|None|544|Client Training|1.8|0|1.8|System testing OK
14035|120|2025-01-13|None|162|Wiring|4.0|0|4.0|
14036|163|2025-01-14|None|506|Project Management Task|2.6|0|2.6|
14037|138|2024-05-11|None|628|Client Training|1.0|0|1.0|
14038|187|2025-04-07|None|None|Admin|1.8|0|1.8|
14039|186|2022-11-27|None|786|Testing|4.8|0|4.8|
14040|4|2025-03-10|None|836|Client Training|3.8|0|3.8|
14041|85|2023-10-17|None|None|Travel|1.8|0|1.8|
14042|76|2022-01-12|None|566|Programming|5.9|0|5.9|
14043|42|2023-09-10|None|41|Testing|7.9|0|7.9|
14044|39|2021-12-13|None|595|Project Management Task|1.3|0|1.3|
14045|18|2024-11-15|None|371|Project Management Task|2.9|0|2.9|Parts pickup
14046|120|2022-12-24|None|187|Documentation|0.5|0|0.5|
14047|114|2024-10-20|None|175|Client Training|1.9|0|1.9|
14048|73|2022-05-06|None|1020|Project Management Task|3.5|0|3.5|
14049|45|2023-02-03|None|1164|Wiring|5.1|0|5.1|
14050|126|2024-12-29|None|662|Testing|4.6|0|4.6|
14051|43|2023-12-16|None|976|Client Training|1.6|0|1.6|
14052|102|2021-01-25|None|293|Testing|3.7|0|3.7|
14053|5|2024-12-14|None|398|Client Training|3.2|0|3.2|
14054|42|2024-08-13|None|530|Documentation|1.1|0|1.1|
14055|126|2024-11-09|None|1049|Project Management Task|3.1|0|3.1|Coordination meeting
14056|173|2024-03-22|None|None|Admin|1.3|0|1.3|
14057|115|2022-01-10|None|231|Documentation|0.6|0|0.6|
14058|95|2022-12-26|None|367|Installation|6.8|0|6.8|
14059|137|2025-01-29|None|None|Travel|1.1|0|1.1|
14060|43|2023-05-11|None|954|Project Management Task|1.3|0|1.3|
14061|26|2022-07-27|None|710|Client Training|2.2|0|2.2|System testing OK
14062|152|2024-08-18|None|334|Documentation|0.5|0|0.5|
14063|170|2023-05-21|None|661|Wiring|4.1|0|4.1|
14064|47|2024-05-20|None|108|Installation|3.9|0|3.9|
14065|174|2021-04-12|None|744|Wiring|7.4|0|7.4|
14066|91|2024-11-14|None|None|Sales Support|1.7|0|1.7|
14067|166|2021-08-07|None|None|Admin|1.1|0|1.1|
14068|14|2021-03-23|None|233|Client Training|2.8|0|2.8|
14069|180|2022-01-04|None|37|Documentation|1.5|0|1.5|
14070|38|2021-08-28|None|None|Admin|1.6|0|1.6|
14071|194|2021-07-13|None|147|Programming|7.1|0|7.1|
14072|84|2024-02-18|None|33|Documentation|1.7|0|1.7|
14073|74|2021-10-27|None|392|Documentation|1.5|0|1.5|
14074|156|2025-02-10|None|530|Client Training|1.6|0|1.6|
14075|128|2022-09-08|None|None|Admin|1.6|0|1.6|
14076|102|2022-11-17|None|689|Installation|3.0|0|3.0|
14077|80|2023-10-04|None|377|Project Management Task|2.4|0|2.4|
14078|176|2022-02-05|None|544|Client Training|3.8|0|3.8|Coordination meeting
14079|93|2021-08-15|None|None|Admin|1.5|0|1.5|
14080|157|2021-01-08|None|None|Internal Meeting|1.2|0|1.2|
14081|6|2021-12-29|None|68|Installation|3.1|0|3.1|
14082|104|2021-05-15|None|383|Wiring|3.7|0|3.7|System testing OK
14083|143|2023-07-08|None|77|Project Management Task|2.0|0|2.0|
14084|80|2021-02-15|None|497|Client Training|3.4|0|3.4|
14085|178|2024-01-14|None|741|Testing|4.9|0|4.9|Client requested additional work
14086|73|2022-10-22|None|836|Wiring|4.5|0|4.5|Client requested additional work
14087|143|2025-03-31|None|None|Shop Work|1.9|0|1.9|
14088|160|2023-01-04|None|431|Wiring|4.3|0|4.3|
14089|138|2023-07-07|None|1091|Wiring|7.6|0|7.6|
14090|22|2024-06-05|None|1105|Wiring|5.6|0|5.6|
14091|1|2022-05-19|None|423|Installation|6.0|0|6.0|Client requested additional work
14092|37|2024-02-19|None|889|Project Management Task|3.7|0|3.7|
14093|34|2023-04-13|None|1080|Project Management Task|3.7|0|3.7|
14094|24|2024-08-25|None|None|Training|1.8|0|1.8|
14095|6|2023-07-14|None|299|Testing|6.4|0|6.4|
14096|176|2023-02-20|None|1105|Wiring|3.7|0|3.7|
14097|50|2024-04-16|None|1003|Project Management Task|1.5|0|1.5|
14098|92|2023-05-29|None|1003|Programming|6.2|0|6.2|
14099|170|2022-12-02|None|619|Documentation|1.1|0|1.1|
14100|25|2022-08-16|None|None|Training|0.7|0|0.7|
14101|18|2024-02-04|None|523|Installation|5.0|0|5.0|
14102|111|2021-06-26|None|None|Training|1.8|0|1.8|
14103|120|2021-10-18|None|726|Project Management Task|1.9|0|1.9|System testing OK
14104|40|2021-02-10|None|107|Documentation|1.7|0|1.7|
14105|148|2021-02-26|None|307|Client Training|2.4|0|2.4|
14106|49|2024-12-15|None|133|Client Training|2.1|0|2.1|
14107|50|2024-11-20|None|None|Travel|1.4|0|1.4|
14108|49|2022-04-29|None|None|Internal Meeting|0.8|0|0.8|
14109|87|2023-04-11|None|401|Programming|6.4|0|6.4|
14110|26|2024-05-19|None|604|Client Training|1.8|0|1.8|
14111|199|2022-04-20|None|660|Installation|6.0|0|6.0|
14112|115|2023-08-10|None|728|Documentation|1.6|0|1.6|
14113|89|2021-12-25|None|129|Programming|7.3|0|7.3|
14114|105|2021-11-13|None|129|Installation|4.5|0|4.5|
14115|165|2024-10-04|None|377|Wiring|7.3|0|7.3|
14116|90|2025-01-10|None|934|Testing|7.5|0|7.5|
14117|29|2025-04-03|None|604|Wiring|7.6|0|7.6|
14118|1|2022-10-26|None|853|Project Management Task|1.3|0|1.3|
14119|73|2021-05-03|None|None|Travel|0.6|0|0.6|
14120|171|2024-03-08|None|899|Testing|3.3|0|3.3|
14121|136|2022-04-21|None|135|Testing|7.6|0|7.6|
14122|170|2023-07-14|None|467|Project Management Task|3.3|0|3.3|
14123|93|2021-07-01|None|545|Wiring|7.2|0|7.2|
14124|78|2022-01-01|None|1147|Wiring|5.7|0|5.7|
14125|17|2024-03-01|None|162|Testing|8|0|8.0|
14126|88|2021-02-09|None|233|Testing|7.6|0|7.6|
14127|22|2021-01-16|None|233|Testing|5.4|0|5.4|
14128|154|2023-06-13|None|1192|Testing|5.5|0|5.5|
14129|176|2022-03-12|None|367|Client Training|2.7|0|2.7|
14130|93|2025-02-15|None|105|Project Management Task|1.5|0|1.5|
14131|76|2022-09-25|None|618|Installation|3.3|0|3.3|
14132|200|2022-03-01|None|93|Project Management Task|1.2|0|1.2|
14133|71|2023-08-14|None|464|Programming|6.5|0|6.5|
14134|50|2021-01-31|None|233|Installation|7.3|0|7.3|
14135|117|2024-10-22|None|None|Sales Support|0.8|0|0.8|
14136|53|2024-12-25|None|720|Documentation|0.9|0|0.9|
14137|70|2021-06-17|None|746|Project Management Task|3.3|0|3.3|
14138|182|2023-01-16|None|1192|Client Training|1.7|0|1.7|
14139|19|2023-12-21|None|653|Installation|5.9|0|5.9|
14140|26|2022-08-09|None|664|Client Training|1.6|0|1.6|
14141|80|2023-03-08|None|1043|Project Management Task|3.5|0|3.5|
14142|160|2024-12-19|None|965|Documentation|1.6|0|1.6|Encountered unexpected issues
14143|45|2021-07-12|None|565|Testing|6.7|0|6.7|
14144|143|2025-01-26|None|52|Testing|5.6|0|5.6|
14145|74|2025-02-10|None|808|Wiring|6.0|0|6.0|
14146|98|2024-08-14|None|39|Wiring|6.9|0|6.9|
14147|200|2023-12-15|None|988|Programming|3.9|0|3.9|
14148|73|2024-06-10|None|None|Sales Support|1.3|0|1.3|
14149|18|2021-03-12|None|495|Installation|4.3|0|4.3|
14150|152|2025-02-09|None|444|Installation|7.7|0|7.7|
14151|160|2023-11-27|None|None|Admin|0.8|0|0.8|
14152|107|2022-05-30|None|988|Wiring|3.7|0|3.7|
14153|194|2022-03-15|None|457|Project Management Task|4.0|0|4.0|
14154|197|2023-01-19|None|434|Wiring|5.1|0|5.1|Parts pickup
14155|119|2025-01-19|None|131|Programming|7.9|0|7.9|
14156|100|2021-06-18|None|461|Testing|5.8|0|5.8|
14157|167|2022-01-16|None|1071|Client Training|2.3|0|2.3|
14158|105|2021-09-07|None|92|Programming|7.2|0|7.2|Encountered unexpected issues
14159|194|2022-08-30|None|None|Sales Support|0.6|0|0.6|
14160|103|2021-04-11|None|256|Client Training|1.2|0|1.2|
14161|74|2022-02-01|None|299|Client Training|1.5|0|1.5|
14162|74|2024-01-18|None|948|Documentation|0.8|0|0.8|
14163|200|2021-09-14|None|352|Client Training|3.5|0|3.5|
14164|145|2022-11-26|None|264|Documentation|0.7|0|0.7|
14165|115|2021-12-07|None|95|Wiring|5.9|0|5.9|
14166|160|2022-12-01|1708|None|Remote Support|1.2|0|1.2|
14167|49|2021-05-05|None|293|Wiring|4.9|0|4.9|
14168|100|2021-08-11|None|808|Installation|5.7|0|5.7|
14169|59|2023-06-29|None|464|Testing|5.7|0|5.7|
14170|23|2024-07-23|None|1190|Programming|3.7|0|3.7|
14171|17|2022-01-13|None|991|Testing|4.6|0|4.6|
14172|152|2023-03-01|None|423|Testing|5.6|0|5.6|
14173|48|2023-12-28|None|None|Training|1.7|0|1.7|
14174|135|2024-02-18|None|1071|Testing|4.6|0|4.6|
14175|115|2022-06-24|None|661|Programming|6.8|0|6.8|
14176|156|2024-01-27|None|153|Client Training|2.3|0|2.3|
14177|38|2021-02-18|None|656|Documentation|0.6|0|0.6|
14178|95|2021-02-18|None|299|Programming|3.9|0|3.9|
14179|91|2024-02-23|None|690|Wiring|7.1|0|7.1|
14180|42|2021-09-09|None|389|Client Training|2.4|0|2.4|
14181|18|2023-02-10|None|150|Project Management Task|2.6|0|2.6|
14182|104|2024-08-20|None|389|Wiring|4.9|0|4.9|
14183|59|2024-05-21|None|530|Installation|8|0|8.0|Parts pickup
14184|65|2024-01-15|None|876|Project Management Task|3.5|0|3.5|Completed phase ahead of schedule
14185|47|2024-04-26|None|728|Wiring|3.3|0|3.3|
14186|155|2023-07-24|None|107|Testing|6.1|0|6.1|System testing OK
14187|100|2024-04-09|None|47|Project Management Task|3.7|0|3.7|
14188|183|2023-11-23|None|229|Programming|3.4|0|3.4|
14189|88|2021-06-28|None|293|Testing|7.5|0|7.5|
14190|174|2023-01-19|None|972|Wiring|7.5|0|7.5|
14191|115|2022-11-15|None|520|Installation|5.1|0|5.1|
14192|22|2021-05-02|None|654|Testing|5.4|0|5.4|
14193|90|2023-08-23|None|518|Installation|7.5|0|7.5|
14194|171|2021-07-20|None|73|Project Management Task|3.8|0|3.8|
14195|18|2023-11-20|None|25|Project Management Task|1.6|0|1.6|
14196|153|2021-05-24|None|None|Admin|0.8|0|0.8|
14197|90|2021-08-11|None|30|Installation|3.4|0|3.4|
14198|74|2024-11-09|None|325|Installation|5.1|0|5.1|
14199|81|2021-12-10|None|None|Shop Work|1.1|0|1.1|
14200|76|2022-06-02|None|902|Client Training|3.7|0|3.7|
14201|107|2021-09-18|None|1105|Wiring|5.8|0|5.8|
14202|183|2025-04-04|None|997|Installation|6.9|0|6.9|
14203|103|2024-06-28|None|816|Documentation|1.7|0|1.7|
14204|173|2021-06-16|None|879|Installation|6.6|0|6.6|
14205|111|2023-03-21|None|None|Training|0.7|0|0.7|System testing OK
14206|180|2024-09-21|None|242|Client Training|2.2|0|2.2|
14207|105|2021-06-04|None|147|Project Management Task|2.9|0|2.9|
14208|36|2023-03-23|None|187|Client Training|2.9|0|2.9|
14209|47|2021-03-15|None|262|Documentation|1.4|0|1.4|
14210|132|2022-05-31|None|469|Client Training|1.2|0|1.2|
14211|99|2022-02-01|None|129|Project Management Task|3.6|0|3.6|
