BidID|CustomerID|BidDate|ProjectType|BidAmount|Status|RelatedProjectID|DeclineReason|CompetitorPrice|SalesPersonID
1804|686|2021-01-14|Golf Simulator Room|221858.12|Pending|N/A|N/A|Unknown|190
1805|439|2022-10-08|Luxury Home Theater|267120.85|Pending|N/A|N/A|Unknown|121
1806|32|2022-03-25|Integrated Climate Control|292882.61|Pending|N/A|N/A|Unknown|162
1807|299|2024-09-15|Smart Home Integration|356037.48|Pending|N/A|N/A|Unknown|169
1808|177|2022-12-30|Outdoor Entertainment System|335427.56|Pending|N/A|N/A|Unknown|68
1809|200|2021-12-02|Automated Shading Solutions|86504.18|Pending|N/A|N/A|Unknown|68
1810|605|2025-02-03|Automated Lighting Control|107082.19|Pending|N/A|N/A|Unknown|177
1811|215|2023-11-07|Home Network Infrastructure|33246.92|Pending|N/A|N/A|Unknown|69
1812|491|2022-12-09|Luxury Home Theater|296833.16|Pending|N/A|N/A|Unknown|55
1813|249|2025-02-20|Whole Home Battery Backup|342072.35|Pending|N/A|N/A|Unknown|198
1814|517|2023-10-29|Home Network Infrastructure|104649.02|Pending|N/A|N/A|Unknown|68
1815|295|2024-10-10|Home Network Infrastructure|45105.27|Pending|N/A|N/A|Unknown|124
1816|167|2024-04-19|Home Network Infrastructure|272249.88|Pending|N/A|N/A|Unknown|121
1817|462|2022-03-17|Automated Lighting Control|214599.15|Pending|N/A|N/A|Unknown|133
1818|554|2024-07-07|Biometric Security System|215187.41|Pending|N/A|N/A|Unknown|21
1819|67|2021-10-25|Home Network Infrastructure|334174.86|Pending|N/A|N/A|Unknown|179
1820|102|2022-10-19|Custom Security System|175143.5|Pending|N/A|N/A|Unknown|15
1821|377|2024-02-12|Multi-Room Audio Video|374678.49|Pending|N/A|N/A|Unknown|9
1822|705|2023-07-29|Automated Lighting Control|301523.25|Pending|N/A|N/A|Unknown|55
1823|437|2021-06-15|Multi-Room Audio Video|272452.75|Pending|N/A|N/A|Unknown|75
1824|100|2024-11-04|Biometric Security System|224792.63|Pending|N/A|N/A|Unknown|116
1825|587|2023-09-08|Custom Security System|225228.53|Pending|N/A|N/A|Unknown|110
1826|6|2023-04-30|Smart Water Management|258549.64|Pending|N/A|N/A|Unknown|162
1827|567|2022-10-17|Smart Home Integration|68318.33|Pending|N/A|N/A|Unknown|52
1828|412|2021-11-17|Whole Home Battery Backup|33866.71|Pending|N/A|N/A|Unknown|198
1829|150|2022-01-31|Automated Lighting Control|168346.51|Pending|N/A|N/A|Unknown|51
1830|587|2022-07-19|Automated Lighting Control|329421.04|Pending|N/A|N/A|Unknown|125
1831|792|2025-01-05|Custom Wine Cellar Monitoring|32008.42|Pending|N/A|N/A|Unknown|15
1832|104|2022-11-08|Luxury Home Theater|186660.53|Pending|N/A|N/A|Unknown|68
1833|256|2023-03-31|Custom Security System|279426.96|Pending|N/A|N/A|Unknown|12
1834|390|2024-11-30|Home Network Infrastructure|142011.5|Pending|N/A|N/A|Unknown|112
1835|199|2024-08-01|Luxury Home Theater|214578.78|Pending|N/A|N/A|Unknown|77
1836|345|2025-02-01|Outdoor Entertainment System|302700.1|Pending|N/A|N/A|Unknown|82
1837|690|2021-01-16|Home Network Infrastructure|341659.28|Pending|N/A|N/A|Unknown|185
1838|751|2022-06-01|Golf Simulator Room|168619.52|Pending|N/A|N/A|Unknown|13
1839|420|2025-02-24|Custom Wine Cellar Monitoring|74038.45|Pending|N/A|N/A|Unknown|63
1840|687|2023-10-18|Custom Security System|82545.76|Pending|N/A|N/A|Unknown|61
1841|236|2023-12-26|Whole Home Battery Backup|162041.31|Pending|N/A|N/A|Unknown|164
1842|661|2021-04-24|Automated Shading Solutions|136228.68|Pending|N/A|N/A|Unknown|9
1843|99|2024-01-08|Custom Wine Cellar Monitoring|20871.32|Pending|N/A|N/A|Unknown|129
1844|749|2021-11-14|Outdoor Entertainment System|212822.69|Pending|N/A|N/A|Unknown|63
1845|161|2023-10-09|Custom Security System|109416.78|Pending|N/A|N/A|Unknown|28
1846|214|2021-12-12|Whole-Home Automation|82078.96|Pending|N/A|N/A|Unknown|185
1847|717|2022-05-19|Multi-Room Audio Video|249928.79|Pending|N/A|N/A|Unknown|189
1848|772|2021-01-14|Custom Wine Cellar Monitoring|314133.6|Pending|N/A|N/A|Unknown|51
1849|428|2023-03-16|Integrated Climate Control|279492.64|Pending|N/A|N/A|Unknown|196
1850|263|2021-05-23|Integrated Climate Control|322679.06|Pending|N/A|N/A|Unknown|13
1851|36|2024-06-15|Outdoor Entertainment System|224102.34|Pending|N/A|N/A|Unknown|58
1852|717|2023-09-19|Custom Wine Cellar Monitoring|383631.85|Pending|N/A|N/A|Unknown|133
1853|331|2022-12-15|Biometric Security System|165372.69|Pending|N/A|N/A|Unknown|130
1854|130|2024-01-20|Multi-Room Audio Video|364920.06|Pending|N/A|N/A|Unknown|125
1855|336|2022-08-13|Automated Lighting Control|122400.92|Pending|N/A|N/A|Unknown|142
1856|678|2024-06-17|Outdoor Entertainment System|333311.73|Pending|N/A|N/A|Unknown|68
1857|345|2024-01-12|Whole-Home Automation|360102.67|Pending|N/A|N/A|Unknown|12
1858|420|2024-03-09|Outdoor Entertainment System|320315.16|Pending|N/A|N/A|Unknown|184
1859|704|2023-04-08|Smart Water Management|197806.83|Pending|N/A|N/A|Unknown|130
1860|517|2021-01-04|Voice Control Integration|244862.63|Pending|N/A|N/A|Unknown|16
1861|450|2024-08-10|Outdoor Entertainment System|252349.47|Pending|N/A|N/A|Unknown|57
1862|494|2024-03-09|Custom Wine Cellar Monitoring|226602.22|Pending|N/A|N/A|Unknown|106
1863|720|2022-11-21|Home Network Infrastructure|383446.52|Pending|N/A|N/A|Unknown|133
1864|389|2023-02-01|Whole Home Battery Backup|35290.35|Pending|N/A|N/A|Unknown|86
1865|473|2024-10-20|Automated Shading Solutions|23728.52|Pending|N/A|N/A|Unknown|54
1866|175|2023-01-14|Home Network Infrastructure|144180.88|Pending|N/A|N/A|Unknown|125
1867|779|2025-02-11|Smart Home Integration|288323.7|Pending|N/A|N/A|Unknown|35
1868|14|2024-11-17|Integrated Climate Control|184959.47|Pending|N/A|N/A|Unknown|57
1869|43|2023-08-16|Smart Home Integration|211102.13|Pending|N/A|N/A|Unknown|15
1870|595|2024-05-17|Integrated Climate Control|284385.28|Pending|N/A|N/A|Unknown|147
1871|120|2024-12-26|Custom Wine Cellar Monitoring|173966.49|Pending|N/A|N/A|Unknown|68
1872|657|2021-08-18|Integrated Climate Control|226954.28|Pending|N/A|N/A|Unknown|191
1873|756|2024-01-02|Whole-Home Automation|96160.6|Pending|N/A|N/A|Unknown|188
1874|48|2022-06-19|Integrated Climate Control|23219.06|Pending|N/A|N/A|Unknown|21
1875|298|2022-10-18|Outdoor Entertainment System|109088.52|Pending|N/A|N/A|Unknown|177
1876|61|2022-03-07|Smart Water Management|240765.11|Pending|N/A|N/A|Unknown|121
1877|795|2023-01-17|Custom Security System|150761.26|Pending|N/A|N/A|Unknown|68
1878|12|2023-11-23|Whole-Home Automation|75023.88|Pending|N/A|N/A|Unknown|54
1879|146|2023-03-14|Voice Control Integration|292051.27|Pending|N/A|N/A|Unknown|133
1880|445|2021-04-29|Luxury Home Theater|242293.09|Pending|N/A|N/A|Unknown|86
1881|379|2023-10-02|Custom Wine Cellar Monitoring|48060.9|Pending|N/A|N/A|Unknown|28
1882|420|2024-11-08|Whole-Home Automation|154057.54|Pending|N/A|N/A|Unknown|191
1883|599|2022-03-24|Whole-Home Automation|160851.17|Pending|N/A|N/A|Unknown|142
1884|436|2025-01-28|Automated Lighting Control|178374.42|Pending|N/A|N/A|Unknown|191
1885|214|2022-03-25|Automated Lighting Control|28506.74|Pending|N/A|N/A|Unknown|20
1886|121|2024-08-26|Golf Simulator Room|121823.71|Pending|N/A|N/A|Unknown|13
1887|760|2022-02-06|Custom Security System|295481.71|Pending|N/A|N/A|Unknown|15
1888|667|2022-10-08|Custom Security System|178746.13|Pending|N/A|N/A|Unknown|146
1889|573|2021-09-13|Automated Lighting Control|216597.56|Pending|N/A|N/A|Unknown|56
1890|477|2023-07-20|Automated Lighting Control|275827.5|Pending|N/A|N/A|Unknown|133
1891|444|2021-03-24|Biometric Security System|164880.66|Pending|N/A|N/A|Unknown|196
1892|675|2024-04-28|Smart Home Integration|373640.68|Pending|N/A|N/A|Unknown|51
1893|742|2022-05-06|Golf Simulator Room|123776.87|Pending|N/A|N/A|Unknown|185
1894|747|2024-11-24|Integrated Climate Control|166115.88|Pending|N/A|N/A|Unknown|35
1895|188|2024-08-14|Custom Wine Cellar Monitoring|58611.03|Pending|N/A|N/A|Unknown|158
1896|647|2022-12-07|Whole-Home Automation|209269.99|Pending|N/A|N/A|Unknown|52
1897|262|2023-04-18|Custom Wine Cellar Monitoring|180081.23|Pending|N/A|N/A|Unknown|33
1898|22|2024-09-05|Integrated Climate Control|149445.77|Pending|N/A|N/A|Unknown|56
1899|521|2023-10-01|Luxury Home Theater|51618.68|Pending|N/A|N/A|Unknown|108
1900|69|2022-10-03|Whole Home Battery Backup|172707.18|Pending|N/A|N/A|Unknown|54
1901|669|2021-10-15|Biometric Security System|169291.94|Pending|N/A|N/A|Unknown|121
1902|476|2022-08-27|Voice Control Integration|227066.23|Pending|N/A|N/A|Unknown|151
1903|331|2024-01-21|Voice Control Integration|247921.67|Pending|N/A|N/A|Unknown|109
1904|61|2022-05-24|Golf Simulator Room|186084.31|Pending|N/A|N/A|Unknown|69
1905|184|2021-03-21|Biometric Security System|20537.64|Pending|N/A|N/A|Unknown|108
1906|649|2022-08-29|Automated Lighting Control|293588.92|Pending|N/A|N/A|Unknown|63
1907|773|2024-05-07|Whole-Home Automation|31385.24|Pending|N/A|N/A|Unknown|124
1908|571|2022-07-25|Voice Control Integration|381604.79|Pending|N/A|N/A|Unknown|150
1909|566|2025-03-31|Smart Home Integration|59691.62|Pending|N/A|N/A|Unknown|35
1910|668|2024-04-13|Biometric Security System|29206.62|Pending|N/A|N/A|Unknown|133
1911|659|2021-11-25|Smart Home Integration|276479.1|Pending|N/A|N/A|Unknown|75
1912|213|2022-01-29|Whole-Home Automation|177895.4|Pending|N/A|N/A|Unknown|172
1913|178|2022-12-04|Multi-Room Audio Video|70585.11|Pending|N/A|N/A|Unknown|130
1914|417|2022-09-21|Custom Wine Cellar Monitoring|125909.91|Pending|N/A|N/A|Unknown|82
1915|92|2023-12-13|Voice Control Integration|107823.61|Pending|N/A|N/A|Unknown|169
1916|713|2023-04-28|Whole-Home Automation|268744.62|Pending|N/A|N/A|Unknown|61
1917|200|2023-06-12|Whole Home Battery Backup|21678.65|Pending|N/A|N/A|Unknown|193
1918|578|2022-10-28|Smart Home Integration|337663.91|Pending|N/A|N/A|Unknown|116
1919|378|2024-04-09|Custom Security System|81243.87|Pending|N/A|N/A|Unknown|129
1920|54|2023-02-13|Smart Home Integration|303736.35|Pending|N/A|N/A|Unknown|69
1921|387|2022-08-08|Biometric Security System|23566.45|Pending|N/A|N/A|Unknown|54
1922|704|2022-04-29|Integrated Climate Control|169537.94|Pending|N/A|N/A|Unknown|33
1923|725|2021-03-26|Automated Lighting Control|93147.55|Pending|N/A|N/A|Unknown|164
1924|340|2024-08-21|Golf Simulator Room|150286.81|Pending|N/A|N/A|Unknown|139
1925|223|2025-02-07|Whole-Home Automation|67161.47|Pending|N/A|N/A|Unknown|188
1926|751|2021-11-19|Custom Wine Cellar Monitoring|196584.23|Pending|N/A|N/A|Unknown|129
1927|592|2024-12-18|Home Network Infrastructure|160979.7|Pending|N/A|N/A|Unknown|12
1928|125|2023-02-04|Whole Home Battery Backup|161216.5|Pending|N/A|N/A|Unknown|33
1929|336|2023-05-18|Whole-Home Automation|226366.29|Pending|N/A|N/A|Unknown|12
1930|344|2024-02-18|Voice Control Integration|21377.89|Pending|N/A|N/A|Unknown|33
1931|666|2022-09-02|Whole Home Battery Backup|142811.03|Pending|N/A|N/A|Unknown|86
1932|474|2021-08-02|Integrated Climate Control|156158.26|Pending|N/A|N/A|Unknown|150
1933|593|2021-02-21|Multi-Room Audio Video|101885.16|Pending|N/A|N/A|Unknown|198
1934|23|2024-10-15|Custom Security System|246878.14|Pending|N/A|N/A|Unknown|28
1935|251|2022-09-30|Automated Shading Solutions|246466.0|Pending|N/A|N/A|Unknown|68
1936|15|2022-05-06|Smart Home Integration|295468.42|Pending|N/A|N/A|Unknown|158
1937|354|2022-03-30|Whole-Home Automation|232144.49|Pending|N/A|N/A|Unknown|116
1938|322|2021-03-06|Automated Shading Solutions|254274.28|Pending|N/A|N/A|Unknown|35
1939|603|2024-02-15|Automated Lighting Control|84481.83|Pending|N/A|N/A|Unknown|158
1940|512|2025-03-29|Custom Wine Cellar Monitoring|241487.32|Pending|N/A|N/A|Unknown|55
1941|210|2023-12-01|Home Network Infrastructure|288678.7|Pending|N/A|N/A|Unknown|33
1942|41|2024-03-31|Integrated Climate Control|164989.4|Pending|N/A|N/A|Unknown|51
1943|780|2022-04-05|Custom Wine Cellar Monitoring|18549.29|Pending|N/A|N/A|Unknown|9
1944|235|2021-06-15|Smart Home Integration|146458.75|Pending|N/A|N/A|Unknown|149
1945|253|2021-01-24|Voice Control Integration|54483.22|Pending|N/A|N/A|Unknown|150
1946|381|2025-02-06|Luxury Home Theater|182341.86|Pending|N/A|N/A|Unknown|147
1947|599|2021-03-01|Biometric Security System|39683.09|Pending|N/A|N/A|Unknown|189
1948|771|2021-02-28|Smart Home Integration|192087.37|Pending|N/A|N/A|Unknown|68
1949|299|2021-04-06|Voice Control Integration|307607.77|Pending|N/A|N/A|Unknown|141
1950|625|2021-01-25|Voice Control Integration|154851.59|Pending|N/A|N/A|Unknown|21
1951|129|2024-02-08|Smart Home Integration|75069.87|Pending|N/A|N/A|Unknown|86
1952|423|2021-02-02|Luxury Home Theater|19787.86|Pending|N/A|N/A|Unknown|158
1953|99|2022-06-26|Automated Lighting Control|145993.1|Pending|N/A|N/A|Unknown|189
1954|185|2024-12-26|Automated Shading Solutions|149760.37|Pending|N/A|N/A|Unknown|189
1955|553|2023-09-10|Home Network Infrastructure|258753.13|Pending|N/A|N/A|Unknown|121
1956|278|2024-03-14|Custom Wine Cellar Monitoring|266584.86|Pending|N/A|N/A|Unknown|75
1957|564|2023-06-14|Outdoor Entertainment System|72309.18|Pending|N/A|N/A|Unknown|131
1958|164|2022-09-13|Biometric Security System|299680.23|Pending|N/A|N/A|Unknown|79
1959|312|2021-05-19|Smart Home Integration|271947.76|Pending|N/A|N/A|Unknown|77
1960|769|2024-06-09|Biometric Security System|210568.66|Pending|N/A|N/A|Unknown|188
1961|259|2023-05-24|Custom Wine Cellar Monitoring|250036.73|Pending|N/A|N/A|Unknown|149
1962|474|2023-08-19|Biometric Security System|20211.11|Pending|N/A|N/A|Unknown|33
1963|232|2023-12-05|Biometric Security System|168942.17|Pending|N/A|N/A|Unknown|150
1964|414|2024-04-16|Automated Shading Solutions|338305.38|Pending|N/A|N/A|Unknown|198
1965|414|2023-12-01|Biometric Security System|348258.88|Pending|N/A|N/A|Unknown|139
1966|212|2025-01-14|Custom Wine Cellar Monitoring|75428.89|Pending|N/A|N/A|Unknown|162
1967|140|2022-10-26|Smart Water Management|264170.44|Pending|N/A|N/A|Unknown|158
1968|370|2021-10-13|Voice Control Integration|153988.14|Pending|N/A|N/A|Unknown|54
1969|159|2025-01-11|Custom Security System|65177.89|Pending|N/A|N/A|Unknown|179
1970|325|2024-04-03|Integrated Climate Control|303220.63|Pending|N/A|N/A|Unknown|56
1971|589|2021-02-05|Voice Control Integration|358510.17|Pending|N/A|N/A|Unknown|169
1972|284|2021-08-29|Whole-Home Automation|286094.59|Pending|N/A|N/A|Unknown|177
1973|684|2023-12-27|Outdoor Entertainment System|88606.22|Pending|N/A|N/A|Unknown|146
1974|447|2022-07-06|Custom Wine Cellar Monitoring|105208.29|Pending|N/A|N/A|Unknown|184
1975|590|2022-10-20|Luxury Home Theater|53962.76|Pending|N/A|N/A|Unknown|195
1976|677|2024-03-28|Integrated Climate Control|135670.35|Pending|N/A|N/A|Unknown|77
1977|627|2024-01-17|Multi-Room Audio Video|234071.23|Pending|N/A|N/A|Unknown|57
1978|530|2021-03-03|Integrated Climate Control|351041.74|Pending|N/A|N/A|Unknown|51
1979|623|2024-12-24|Custom Wine Cellar Monitoring|80828.57|Pending|N/A|N/A|Unknown|191
1980|292|2022-09-11|Biometric Security System|87961.27|Pending|N/A|N/A|Unknown|179
1981|448|2022-11-20|Outdoor Entertainment System|326673.98|Pending|N/A|N/A|Unknown|130
1982|362|2022-05-28|Automated Lighting Control|77708.58|Pending|N/A|N/A|Unknown|172
1983|675|2023-08-25|Whole-Home Automation|131343.52|Pending|N/A|N/A|Unknown|116
1984|741|2024-02-27|Custom Wine Cellar Monitoring|310865.17|Pending|N/A|N/A|Unknown|142
1985|327|2024-08-12|Home Network Infrastructure|196225.96|Pending|N/A|N/A|Unknown|164
1986|447|2023-05-23|Multi-Room Audio Video|167413.88|Pending|N/A|N/A|Unknown|68
1987|674|2025-03-09|Outdoor Entertainment System|111407.73|Pending|N/A|N/A|Unknown|16
1988|30|2023-11-15|Automated Lighting Control|44072.09|Pending|N/A|N/A|Unknown|75
1989|189|2021-12-22|Home Network Infrastructure|50492.81|Pending|N/A|N/A|Unknown|112
1990|84|2023-08-04|Voice Control Integration|71935.54|Pending|N/A|N/A|Unknown|52
1991|176|2023-12-25|Smart Water Management|289896.67|Pending|N/A|N/A|Unknown|15
1992|631|2023-03-08|Whole-Home Automation|282625.03|Pending|N/A|N/A|Unknown|158
1993|337|2021-11-13|Custom Security System|302472.09|Pending|N/A|N/A|Unknown|3
1994|234|2024-08-21|Smart Water Management|196851.58|Pending|N/A|N/A|Unknown|190
1995|486|2022-05-01|Integrated Climate Control|260509.87|Pending|N/A|N/A|Unknown|191
1996|182|2021-12-19|Whole Home Battery Backup|55051.6|Pending|N/A|N/A|Unknown|150
1997|609|2024-09-20|Voice Control Integration|337702.36|Pending|N/A|N/A|Unknown|69
1998|325|2024-06-10|Voice Control Integration|166668.77|Pending|N/A|N/A|Unknown|162
1999|725|2021-05-31|Whole Home Battery Backup|205897.88|Pending|N/A|N/A|Unknown|15
2000|79|2021-07-05|Biometric Security System|138833.75|Pending|N/A|N/A|Unknown|112
